epiweek,time_value,issue,geo_type,geo_value,sars-cov-2_tests,sars-cov-2_positive_tests,flu_tests,flu_positive_tests,flu_ah1pdm09_positive_tests,flu_ah3_positive_tests,flu_auns_positive_tests,flu_a_positive_tests,flu_b_positive_tests,rsv_tests,rsv_positive_tests,hpiv_tests,hpiv_1_positive_tests,hpiv_2_positive_tests,hpiv_3_positive_tests,hpiv_4_positive_tests,hpiv_other_positive_tests,adv_tests,adv_positive_tests,hmpv_tests,hmpv_positive_tests,ev_rv_tests,ev_rv_positive_tests,hcov_tests,hcov_positive_tests
202439,2024-09-28,2024-10-03,lab,phol - peterborough,97.0,55.0,128.0,1.0,0.0,1.0,0.0,1.0,0.0,128.0,2.0,83.0,0.0,0.0,0.0,0.0,1.0,83.0,1.0,83.0,0.0,83.0,24.0,83.0,0.0
202439,2024-09-28,2024-10-03,lab,phol - toronto,762.0,207.0,799.0,2.0,2.0,0.0,0.0,2.0,0.0,799.0,0.0,702.0,0.0,0.0,0.0,0.0,12.0,703.0,5.0,702.0,4.0,702.0,159.0,702.0,1.0
202439,2024-09-28,2024-10-03,lab,uhn / mount sinai hospital,872.0,131.0,787.0,2.0,0.0,0.0,2.0,2.0,0.0,787.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,85.0,0.0,85.0,5.0,85.0,0.0
202439,2024-09-28,2024-10-03,lab,sick kids hospital - toronto,108.0,9.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,2.0,124.0,1.0,1.0,0.0,0.0,0.0,124.0,1.0,124.0,0.0,124.0,49.0,124.0,2.0
202439,2024-09-28,2024-10-03,lab,shared hospital laboratory,1360.0,131.0,996.0,2.0,2.0,0.0,0.0,2.0,0.0,997.0,2.0,987.0,0.0,0.0,0.0,0.0,15.0,987.0,1.0,995.0,1.0,995.0,84.0,995.0,0.0
202439,2024-09-28,2024-10-03,lab,phol - hamilton,72.0,24.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,90.0,0.0,0.0,0.0,0.0,5.0,90.0,2.0,90.0,0.0,90.0,23.0,90.0,0.0
202439,2024-09-28,2024-10-03,lab,st. joseph's - hamilton,1595.0,209.0,1423.0,6.0,0.0,0.0,5.0,5.0,1.0,1423.0,6.0,1423.0,0.0,0.0,4.0,0.0,0.0,1423.0,2.0,1423.0,4.0,1423.0,205.0,0.0,0.0
202439,2024-09-28,2024-10-03,lab,phol - london,408.0,205.0,330.0,0.0,0.0,0.0,0.0,0.0,0.0,330.0,1.0,247.0,0.0,0.0,0.0,0.0,2.0,248.0,1.0,247.0,1.0,247.0,29.0,247.0,0.0
202439,2024-09-28,2024-10-03,lab,st. joseph's - london,549.0,82.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,2.0,72.0,0.0,0.0,0.0,0.0,1.0,73.0,1.0,73.0,0.0,73.0,14.0,73.0,0.0
202439,2024-09-28,2024-10-03,lab,phol - orillia,9.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0
202439,2024-09-28,2024-10-03,lab,phol - sudbury,23.0,12.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,15.0,0.0,15.0,0.0,15.0,0.0
202439,2024-09-28,2024-10-03,lab,phol - timmins,44.0,22.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,25.0,0.0,0.0,0.0,0.0,1.0,25.0,0.0,25.0,0.0,25.0,4.0,25.0,0.0
202439,2024-09-28,2024-10-03,lab,phol - sault ste. marie,7.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0
202439,2024-09-28,2024-10-03,lab,sault area hospital,79.0,5.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,68.0,1.0,68.0,0.0,68.0,11.0,68.0,1.0
202439,2024-09-28,2024-10-03,lab,phol - thunder bay,28.0,10.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,25.0,0.0,0.0,0.0,0.0,1.0,25.0,0.0,25.0,0.0,25.0,4.0,25.0,0.0
202439,2024-09-28,2024-10-03,region,on,7047.0,1301.0,5592.0,16.0,5.0,1.0,9.0,15.0,1.0,5593.0,20.0,4146.0,1.0,1.0,4.0,0.0,39.0,4149.0,16.0,4155.0,10.0,4155.0,655.0,2732.0,5.0
202439,2024-09-28,2024-10-03,lab,mb,1105.0,199.0,290.0,0.0,0.0,0.0,0.0,0.0,0.0,290.0,0.0,67.0,0.0,0.0,1.0,1.0,0.0,67.0,2.0,91.0,0.0,67.0,28.0,91.0,0.0
202439,2024-09-28,2024-10-03,lab,sk,1402.0,219.0,1059.0,3.0,0.0,0.0,1.0,1.0,2.0,952.0,1.0,440.0,0.0,0.0,0.0,1.0,0.0,440.0,5.0,440.0,1.0,440.0,77.0,440.0,0.0
202439,2024-09-28,2024-10-03,lab,ab,4078.0,506.0,1105.0,12.0,6.0,2.0,1.0,9.0,3.0,990.0,2.0,990.0,4.0,2.0,2.0,0.0,0.0,990.0,10.0,903.0,0.0,977.0,212.0,990.0,5.0
202439,2024-09-28,2024-10-03,region,prairies,6585.0,924.0,2454.0,15.0,6.0,2.0,2.0,10.0,5.0,2232.0,3.0,1497.0,4.0,2.0,3.0,2.0,0.0,1497.0,17.0,1434.0,1.0,1484.0,317.0,1521.0,5.0
202439,2024-09-28,2024-10-03,region,bc,3075.0,531.0,3033.0,60.0,28.0,4.0,0.0,60.0,0.0,3033.0,12.0,831.0,7.0,2.0,5.0,8.0,0.0,831.0,2.0,831.0,4.0,823.0,186.0,823.0,4.0
202439,2024-09-28,2024-10-03,lab,yk,50.0,6.0,37.0,1.0,0.0,0.0,0.0,1.0,0.0,37.0,0.0,,,,,,,,,,,,,,
202439,2024-09-28,2024-10-03,lab,nt,47.0,6.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,,,,,,,45.0,0.0,45.0,0.0,45.0,16.0,,
202439,2024-09-28,2024-10-03,lab,nu,111.0,10.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,,,,,,,,,,,,,,
202439,2024-09-28,2024-10-03,region,territories,208.0,22.0,170.0,1.0,0.0,0.0,0.0,1.0,0.0,170.0,0.0,,,,,,,45.0,0.0,45.0,0.0,45.0,16.0,,
202439,2024-09-28,2024-10-03,nation,ca,32240.0,6100.0,21218.0,112.0,39.0,7.0,27.0,102.0,10.0,19798.0,111.0,8906.0,22.0,16.0,20.0,19.0,39.0,8970.0,65.0,8894.0,20.0,8998.0,1710.0,7456.0,54.0
202439,2024-09-28,2024-10-03,lab,nl,789.0,103.0,641.0,0.0,0.0,0.0,0.0,0.0,0.0,641.0,0.0,641.0,2.0,0.0,1.0,3.0,0.0,641.0,4.0,641.0,4.0,641.0,164.0,641.0,3.0
202439,2024-09-28,2024-10-03,lab,pe,161.0,28.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,3.0,19.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,19.0,0.0,19.0,10.0,19.0,1.0
202439,2024-09-28,2024-10-03,lab,ns,1560.0,286.0,1496.0,4.0,0.0,0.0,4.0,4.0,0.0,1393.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,36.0,1.0,36.0,0.0,36.0,7.0,36.0,1.0
202439,2024-09-28,2024-10-03,lab,nb,1348.0,212.0,880.0,2.0,0.0,0.0,2.0,2.0,0.0,880.0,0.0,138.0,0.0,0.0,0.0,0.0,0.0,138.0,3.0,138.0,0.0,138.0,43.0,138.0,2.0
202439,2024-09-28,2024-10-03,region,atlantic,3858.0,629.0,3085.0,6.0,0.0,0.0,6.0,6.0,0.0,2982.0,3.0,834.0,2.0,0.0,1.0,3.0,0.0,834.0,8.0,834.0,4.0,834.0,224.0,834.0,7.0
202439,2024-09-28,2024-10-03,lab,région nord-est,1570.0,303.0,1306.0,1.0,0.0,0.0,1.0,1.0,0.0,639.0,2.0,120.0,0.0,0.0,1.0,0.0,0.0,120.0,5.0,115.0,0.0,120.0,46.0,120.0,3.0
202439,2024-09-28,2024-10-03,lab,québec-chaudière-appalaches,1631.0,261.0,1170.0,5.0,0.0,0.0,0.0,0.0,5.0,1170.0,14.0,564.0,0.0,1.0,0.0,1.0,0.0,570.0,24.0,565.0,0.0,581.0,133.0,499.0,11.0
202439,2024-09-28,2024-10-03,lab,centre-du-québec,2540.0,583.0,873.0,2.0,0.0,0.0,2.0,2.0,0.0,637.0,28.0,43.0,1.0,1.0,0.0,1.0,0.0,42.0,0.0,43.0,0.0,43.0,10.0,43.0,2.0
202439,2024-09-28,2024-10-03,lab,montréal-laval,2119.0,340.0,1791.0,7.0,0.0,0.0,7.0,7.0,0.0,1681.0,50.0,938.0,4.0,8.0,1.0,3.0,0.0,938.0,17.0,940.0,0.0,971.0,167.0,938.0,4.0
202439,2024-09-28,2024-10-03,lab,ouest du québec,1726.0,439.0,812.0,0.0,0.0,0.0,0.0,0.0,0.0,812.0,8.0,28.0,0.0,0.0,0.0,0.0,0.0,28.0,1.0,28.0,0.0,28.0,13.0,28.0,1.0
202439,2024-09-28,2024-10-03,lab,montérégie,1759.0,382.0,1369.0,1.0,0.0,0.0,0.0,0.0,1.0,1369.0,20.0,14.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,14.0,0.0,19.0,2.0,14.0,0.0
202439,2024-09-28,2024-10-03,region,qc,11345.0,2308.0,7321.0,16.0,0.0,0.0,10.0,10.0,6.0,6308.0,122.0,1707.0,5.0,10.0,2.0,5.0,0.0,1712.0,47.0,1705.0,0.0,1762.0,371.0,1642.0,21.0
202439,2024-09-28,2024-10-03,lab,phol - ottawa,217.0,97.0,149.0,0.0,0.0,0.0,0.0,0.0,0.0,149.0,0.0,108.0,0.0,0.0,0.0,0.0,3.0,108.0,1.0,108.0,1.0,108.0,23.0,108.0,2.0
202439,2024-09-28,2024-10-03,lab,eorla,854.0,113.0,420.0,0.0,0.0,0.0,0.0,0.0,0.0,420.0,9.0,30.0,1.0,1.0,0.0,0.0,0.0,30.0,1.0,30.0,0.0,30.0,7.0,30.0,0.0
202439,2024-09-28,2024-10-03,lab,phol - kingston,210.0,50.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,54.0,0.0,54.0,12.0,54.0,0.0
202439,2024-09-28,2024-10-03,lab,phol - peterborough,130.0,49.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,2.0,67.0,0.0,0.0,0.0,0.0,5.0,67.0,1.0,67.0,0.0,67.0,28.0,67.0,0.0
202439,2024-09-28,2024-10-03,lab,phol - toronto,538.0,157.0,784.0,2.0,4.0,3.0,0.0,2.0,0.0,784.0,0.0,690.0,0.0,0.0,0.0,0.0,26.0,690.0,2.0,690.0,3.0,690.0,183.0,690.0,9.0
202439,2024-09-28,2024-10-03,lab,uhn / mount sinai hospital,898.0,82.0,807.0,1.0,0.0,0.0,1.0,1.0,0.0,807.0,2.0,93.0,0.0,0.0,0.0,0.0,0.0,93.0,1.0,93.0,0.0,93.0,3.0,93.0,0.0
202439,2024-09-28,2024-10-03,lab,sick kids hospital - toronto,,,,,,,,,,,,,,,,,,,,,,,,,
202439,2024-09-28,2024-10-03,lab,shared hospital laboratory,1472.0,98.0,1127.0,4.0,3.0,0.0,0.0,3.0,1.0,1127.0,7.0,1128.0,0.0,0.0,0.0,0.0,5.0,1128.0,3.0,1131.0,3.0,1131.0,130.0,1131.0,0.0
202439,2024-09-28,2024-10-03,lab,phol - hamilton,38.0,9.0,64.0,1.0,2.0,1.0,0.0,1.0,0.0,64.0,0.0,63.0,0.0,0.0,0.0,0.0,2.0,63.0,0.0,63.0,0.0,63.0,30.0,63.0,0.0
202439,2024-09-28,2024-10-03,lab,st. joseph's - hamilton,1746.0,176.0,1576.0,4.0,0.0,0.0,3.0,3.0,1.0,1576.0,1.0,1576.0,0.0,0.0,4.0,0.0,0.0,1576.0,2.0,1576.0,1.0,1576.0,221.0,0.0,0.0
202439,2024-09-28,2024-10-03,lab,phol - london,386.0,155.0,320.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,0.0,256.0,0.0,0.0,0.0,0.0,0.0,256.0,0.0,256.0,1.0,256.0,38.0,256.0,0.0
202439,2024-09-28,2024-10-03,lab,st. joseph's - london,499.0,64.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,67.0,0.0,0.0,0.0,0.0,1.0,67.0,2.0,67.0,0.0,67.0,11.0,67.0,0.0
202439,2024-09-28,2024-10-03,lab,phol - orillia,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,6.0,3.0,6.0,0.0
202439,2024-09-28,2024-10-03,lab,phol - sudbury,20.0,4.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,19.0,0.0,19.0,5.0,19.0,0.0
202439,2024-09-28,2024-10-03,lab,phol - timmins,41.0,9.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,36.0,0.0,0.0,0.0,0.0,1.0,36.0,1.0,36.0,0.0,36.0,5.0,36.0,0.0
202439,2024-09-28,2024-10-03,lab,phol - sault ste. marie,5.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,6.0,6.0,6.0,0.0
202439,2024-09-28,2024-10-03,lab,sault area hospital,79.0,6.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,69.0,0.0,69.0,15.0,69.0,0.0
202439,2024-09-28,2024-10-03,lab,phol - thunder bay,57.0,22.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,30.0,0.0,30.0,7.0,30.0,0.0
202439,2024-09-28,2024-10-03,region,on,7191.0,1091.0,5727.0,12.0,9.0,4.0,4.0,10.0,2.0,5727.0,21.0,4298.0,1.0,1.0,4.0,0.0,43.0,4298.0,14.0,4301.0,9.0,4301.0,727.0,2725.0,11.0
202439,2024-09-28,2024-10-03,lab,mb,1327.0,259.0,411.0,1.0,0.0,0.0,1.0,1.0,0.0,411.0,0.0,67.0,0.0,1.0,1.0,0.0,0.0,67.0,0.0,110.0,0.0,67.0,20.0,110.0,0.0
202439,2024-09-28,2024-10-03,lab,sk,1331.0,204.0,1039.0,3.0,0.0,0.0,3.0,3.0,0.0,946.0,6.0,403.0,0.0,1.0,0.0,1.0,0.0,403.0,1.0,403.0,1.0,403.0,74.0,403.0,0.0
202439,2024-09-28,2024-10-03,lab,ab,5105.0,617.0,1163.0,6.0,3.0,3.0,0.0,6.0,0.0,1089.0,6.0,1089.0,8.0,1.0,2.0,0.0,0.0,1089.0,11.0,1087.0,0.0,1075.0,234.0,1089.0,5.0
202439,2024-09-28,2024-10-03,region,prairies,7763.0,1080.0,2613.0,10.0,3.0,3.0,4.0,10.0,0.0,2446.0,12.0,1559.0,8.0,3.0,3.0,1.0,0.0,1559.0,12.0,1600.0,1.0,1545.0,328.0,1602.0,5.0
202439,2024-09-28,2024-10-03,region,bc,2465.0,472.0,3117.0,65.0,25.0,4.0,0.0,64.0,1.0,2572.0,7.0,778.0,8.0,3.0,0.0,2.0,0.0,778.0,2.0,778.0,6.0,768.0,195.0,768.0,3.0
202439,2024-09-28,2024-10-03,lab,yk,45.0,3.0,33.0,1.0,0.0,0.0,0.0,1.0,0.0,33.0,0.0,,,,,,,,,,,,,,
202439,2024-09-28,2024-10-03,lab,nt,40.0,1.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,,,,,,,40.0,2.0,40.0,0.0,40.0,14.0,,
202439,2024-09-28,2024-10-03,lab,nu,126.0,11.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,,,,,,,,,,,,,,
202439,2024-09-28,2024-10-03,region,territories,211.0,15.0,173.0,1.0,0.0,0.0,0.0,1.0,0.0,173.0,0.0,,,,,,,40.0,2.0,40.0,0.0,40.0,14.0,,
202439,2024-09-28,2024-10-03,nation,ca,32833.0,5595.0,22036.0,110.0,37.0,11.0,24.0,101.0,9.0,20208.0,165.0,9176.0,24.0,17.0,10.0,11.0,43.0,9221.0,85.0,9258.0,20.0,9250.0,1859.0,7571.0,47.0
202440,2024-10-05,2024-10-10,lab,nl,523.0,69.0,413.0,0.0,0.0,0.0,0.0,0.0,0.0,413.0,0.0,413.0,2.0,0.0,1.0,3.0,0.0,413.0,9.0,413.0,1.0,413.0,28.0,413.0,2.0
202440,2024-10-05,2024-10-10,lab,pe,139.0,22.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,1.0,20.0,1.0,0.0,1.0,0.0,0.0,20.0,0.0,20.0,0.0,20.0,7.0,20.0,0.0
202440,2024-10-05,2024-10-10,lab,ns,1198.0,247.0,1143.0,2.0,0.0,0.0,1.0,1.0,1.0,1047.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,44.0,0.0,44.0,10.0,44.0,0.0
202440,2024-10-05,2024-10-10,lab,nb,1073.0,180.0,645.0,0.0,0.0,0.0,0.0,0.0,0.0,645.0,1.0,99.0,0.0,0.0,0.0,0.0,0.0,99.0,1.0,99.0,0.0,99.0,12.0,99.0,1.0
202440,2024-10-05,2024-10-10,region,atlantic,2933.0,518.0,2242.0,2.0,0.0,0.0,1.0,1.0,1.0,2146.0,2.0,576.0,3.0,0.0,2.0,3.0,0.0,576.0,10.0,576.0,1.0,576.0,57.0,576.0,3.0
202440,2024-10-05,2024-10-10,lab,région nord-est,1271.0,235.0,1060.0,0.0,0.0,0.0,0.0,0.0,0.0,465.0,0.0,132.0,0.0,0.0,2.0,0.0,0.0,132.0,1.0,121.0,2.0,132.0,21.0,132.0,1.0
202440,2024-10-05,2024-10-10,lab,québec-chaudière-appalaches,1512.0,288.0,1109.0,3.0,0.0,0.0,2.0,2.0,1.0,1109.0,11.0,513.0,3.0,0.0,0.0,2.0,0.0,530.0,13.0,515.0,8.0,546.0,77.0,456.0,10.0
202440,2024-10-05,2024-10-10,lab,centre-du-québec,2178.0,570.0,694.0,0.0,0.0,0.0,0.0,0.0,0.0,476.0,5.0,29.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,29.0,0.0,29.0,5.0,30.0,1.0
202440,2024-10-05,2024-10-10,lab,montréal-laval,1882.0,424.0,1401.0,3.0,0.0,0.0,2.0,2.0,1.0,1268.0,26.0,746.0,4.0,6.0,4.0,4.0,0.0,746.0,6.0,747.0,1.0,773.0,70.0,746.0,4.0
202440,2024-10-05,2024-10-10,lab,ouest du québec,1262.0,319.0,650.0,2.0,0.0,0.0,2.0,2.0,0.0,650.0,10.0,28.0,1.0,0.0,0.0,0.0,0.0,28.0,1.0,28.0,0.0,28.0,10.0,28.0,0.0
202440,2024-10-05,2024-10-10,lab,montérégie,1335.0,311.0,1130.0,1.0,0.0,0.0,1.0,1.0,0.0,1130.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,0.0,15.0,1.0,8.0,0.0
202440,2024-10-05,2024-10-10,region,qc,9440.0,2147.0,6044.0,9.0,0.0,0.0,7.0,7.0,2.0,5098.0,57.0,1456.0,8.0,6.0,6.0,6.0,0.0,1473.0,21.0,1448.0,11.0,1523.0,184.0,1400.0,16.0
202440,2024-10-05,2024-10-10,lab,phol - ottawa,148.0,80.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,0.0,56.0,0.0,0.0,0.0,0.0,4.0,56.0,0.0,56.0,0.0,56.0,3.0,56.0,0.0
202440,2024-10-05,2024-10-10,lab,eorla,802.0,85.0,383.0,0.0,0.0,0.0,0.0,0.0,0.0,383.0,2.0,29.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,29.0,0.0,29.0,6.0,29.0,0.0
202440,2024-10-05,2024-10-10,lab,phol - kingston,260.0,106.0,149.0,0.0,0.0,0.0,0.0,0.0,0.0,149.0,1.0,63.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,63.0,0.0,63.0,0.0,63.0,1.0
202440,2024-10-05,2024-10-10,lab,phol - peterborough,68.0,35.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,2.0,40.0,0.0,0.0,0.0,0.0,1.0,40.0,0.0,40.0,0.0,40.0,1.0,40.0,1.0
202440,2024-10-05,2024-10-10,lab,phol - toronto,364.0,84.0,629.0,4.0,6.0,1.0,0.0,4.0,0.0,629.0,0.0,583.0,0.0,0.0,0.0,0.0,24.0,583.0,6.0,583.0,7.0,583.0,76.0,583.0,3.0
202440,2024-10-05,2024-10-10,lab,uhn / mount sinai hospital,936.0,79.0,903.0,2.0,0.0,0.0,1.0,1.0,1.0,903.0,0.0,87.0,0.0,0.0,2.0,1.0,0.0,87.0,0.0,87.0,0.0,87.0,6.0,87.0,0.0
202440,2024-10-05,2024-10-10,lab,sick kids hospital - toronto,83.0,9.0,133.0,0.0,0.0,0.0,0.0,0.0,0.0,133.0,0.0,133.0,0.0,3.0,0.0,0.0,0.0,133.0,2.0,133.0,0.0,133.0,18.0,133.0,0.0
202440,2024-10-05,2024-10-10,lab,shared hospital laboratory,1427.0,164.0,1006.0,2.0,1.0,0.0,1.0,2.0,0.0,1006.0,4.0,980.0,0.0,0.0,0.0,0.0,11.0,980.0,2.0,1004.0,0.0,1004.0,39.0,1004.0,1.0
202440,2024-10-05,2024-10-10,lab,phol - hamilton,48.0,10.0,46.0,7.0,0.0,7.0,0.0,7.0,0.0,46.0,0.0,40.0,0.0,0.0,0.0,0.0,1.0,40.0,1.0,40.0,0.0,40.0,5.0,40.0,0.0
202440,2024-10-05,2024-10-10,lab,st. joseph's - hamilton,1443.0,148.0,1341.0,4.0,0.0,0.0,4.0,4.0,0.0,1341.0,3.0,1341.0,0.0,0.0,3.0,0.0,0.0,1341.0,0.0,1341.0,0.0,1341.0,75.0,0.0,0.0
202440,2024-10-05,2024-10-10,lab,phol - london,231.0,86.0,221.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,0.0,185.0,0.0,0.0,0.0,0.0,3.0,185.0,1.0,185.0,0.0,185.0,11.0,185.0,1.0
202440,2024-10-05,2024-10-10,lab,st. joseph's - london,490.0,77.0,69.0,1.0,0.0,0.0,0.0,0.0,1.0,69.0,1.0,68.0,0.0,0.0,0.0,0.0,0.0,68.0,1.0,68.0,0.0,68.0,6.0,68.0,1.0
202440,2024-10-05,2024-10-10,lab,phol - orillia,21.0,13.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,15.0,0.0,15.0,2.0,15.0,0.0
202440,2024-10-05,2024-10-10,lab,phol - sudbury,11.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,11.0,0.0,11.0,1.0,11.0,0.0
202440,2024-10-05,2024-10-10,lab,phol - timmins,28.0,4.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,10.0,0.0,10.0,1.0,10.0,0.0
202440,2024-10-05,2024-10-10,lab,phol - sault ste. marie,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0
202440,2024-10-05,2024-10-10,lab,sault area hospital,76.0,8.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,56.0,0.0,0.0,0.0,1.0,0.0,56.0,0.0,56.0,0.0,56.0,3.0,56.0,0.0
202440,2024-10-05,2024-10-10,lab,phol - thunder bay,20.0,6.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,21.0,0.0,0.0,0.0,0.0,2.0,21.0,0.0,21.0,0.0,21.0,1.0,21.0,0.0
202440,2024-10-05,2024-10-10,region,on,6459.0,995.0,5205.0,20.0,7.0,8.0,6.0,18.0,2.0,5205.0,13.0,3723.0,0.0,3.0,5.0,2.0,47.0,3723.0,14.0,3747.0,7.0,3747.0,254.0,2406.0,8.0
202440,2024-10-05,2024-10-10,lab,mb,1095.0,188.0,321.0,0.0,0.0,0.0,0.0,0.0,0.0,321.0,1.0,43.0,1.0,0.0,2.0,0.0,0.0,43.0,1.0,83.0,0.0,43.0,11.0,83.0,0.0
202440,2024-10-05,2024-10-10,lab,sk,1091.0,131.0,868.0,32.0,14.0,0.0,17.0,31.0,1.0,776.0,2.0,322.0,0.0,1.0,0.0,1.0,0.0,322.0,10.0,322.0,1.0,322.0,43.0,322.0,0.0
202440,2024-10-05,2024-10-10,lab,ab,3141.0,320.0,936.0,8.0,5.0,3.0,0.0,8.0,0.0,849.0,1.0,849.0,3.0,4.0,1.0,1.0,0.0,849.0,9.0,788.0,1.0,843.0,119.0,849.0,3.0
202440,2024-10-05,2024-10-10,region,prairies,5327.0,639.0,2125.0,40.0,19.0,3.0,17.0,39.0,1.0,1946.0,4.0,1214.0,4.0,5.0,3.0,2.0,0.0,1214.0,20.0,1193.0,2.0,1208.0,173.0,1254.0,3.0
202440,2024-10-05,2024-10-10,region,bc,2571.0,484.0,2517.0,35.0,11.0,2.0,2.0,34.0,1.0,2517.0,12.0,621.0,3.0,0.0,5.0,1.0,0.0,621.0,2.0,621.0,9.0,617.0,55.0,617.0,1.0
202440,2024-10-05,2024-10-10,lab,yk,46.0,10.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,,,,,,,,,,,,,,
202440,2024-10-05,2024-10-10,lab,nt,26.0,8.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,,,,,,,26.0,0.0,26.0,0.0,26.0,11.0,,
202440,2024-10-05,2024-10-10,lab,nu,107.0,5.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,,,,,,,,,,,,,,
202440,2024-10-05,2024-10-10,region,territories,179.0,23.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,0.0,,,,,,,26.0,0.0,26.0,0.0,26.0,11.0,,
202440,2024-10-05,2024-10-10,nation,ca,26909.0,4806.0,18265.0,106.0,37.0,13.0,33.0,99.0,7.0,17044.0,88.0,7590.0,18.0,14.0,21.0,14.0,47.0,7633.0,67.0,7611.0,30.0,7697.0,734.0,6253.0,31.0
202440,2024-10-05,2024-10-10,lab,nl,511.0,74.0,417.0,0.0,0.0,0.0,0.0,0.0,0.0,417.0,0.0,417.0,3.0,0.0,0.0,4.0,0.0,417.0,4.0,417.0,2.0,417.0,46.0,417.0,1.0
202440,2024-10-05,2024-10-10,lab,pe,123.0,25.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,11.0,0.0,11.0,4.0,11.0,0.0
